trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
desde_acosta_entresemana_06:35:00,07:00:00,07:00:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_06:35:00,07:50:00,07:50:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_06:40:00,06:40:00,06:40:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_06:40:00,07:05:00,07:05:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_06:40:00,07:55:00,07:55:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_07:30:00,07:30:00,07:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_07:30:00,07:55:00,07:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_07:30:00,08:45:00,08:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_08:00:00,08:00:00,08:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_08:00:00,08:25:00,08:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_08:00:00,09:15:00,09:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_08:30:00,08:30:00,08:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_08:30:00,08:55:00,08:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_08:30:00,09:45:00,09:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_09:30:00,09:30:00,09:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_09:30:00,09:55:00,09:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_09:30:00,10:45:00,10:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_10:00:00,10:00:00,10:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_10:00:00,10:25:00,10:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_10:00:00,11:15:00,11:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_10:30:00,10:30:00,10:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_10:30:00,10:55:00,10:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_10:30:00,11:45:00,11:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_11:30:00,11:30:00,11:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_11:30:00,11:55:00,11:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_11:30:00,12:45:00,12:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_12:00:00,12:00:00,12:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_12:00:00,12:25:00,12:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_12:00:00,13:15:00,13:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_14:00:00,14:00:00,14:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_14:00:00,14:25:00,14:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_14:00:00,15:15:00,15:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_16:00:00,16:00:00,16:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_16:00:00,16:25:00,16:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_16:00:00,17:15:00,17:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_16:15:00,16:15:00,16:15:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_16:15:00,16:40:00,16:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_16:15:00,17:30:00,17:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_17:00:00,17:00:00,17:00:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_17:00:00,17:25:00,17:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_17:00:00,18:15:00,18:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_17:30:00,17:30:00,17:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_17:30:00,17:55:00,17:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_17:30:00,18:45:00,18:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_18:30:00,18:30:00,18:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_18:30:00,18:55:00,18:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_18:30:00,19:45:00,19:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_entresemana_20:30:00,20:30:00,20:30:00,SI_0_00,1,,0,0,,1
desde_acosta_entresemana_20:30:00,20:55:00,20:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_entresemana_20:30:00,21:45:00,21:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_04:20:00,04:20:00,04:20:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_04:20:00,04:45:00,04:45:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_04:20:00,05:35:00,05:35:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_04:35:00,04:35:00,04:35:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_04:35:00,05:00:00,05:00:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_04:35:00,05:50:00,05:50:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_05:30:00,05:30:00,05:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_05:30:00,05:55:00,05:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_05:30:00,06:45:00,06:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_06:30:00,06:30:00,06:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_06:30:00,06:55:00,06:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_06:30:00,07:45:00,07:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_06:45:00,06:45:00,06:45:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_06:45:00,07:10:00,07:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_06:45:00,08:00:00,08:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_07:30:00,07:30:00,07:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_07:30:00,07:55:00,07:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_07:30:00,08:45:00,08:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_08:00:00,08:00:00,08:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_08:00:00,08:25:00,08:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_08:00:00,09:15:00,09:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_09:00:00,09:00:00,09:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_09:00:00,09:25:00,09:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_09:00:00,10:15:00,10:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_09:30:00,09:30:00,09:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_09:30:00,09:55:00,09:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_09:30:00,10:45:00,10:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_10:00:00,10:00:00,10:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_10:00:00,10:25:00,10:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_10:00:00,11:15:00,11:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_11:30:00,11:30:00,11:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_11:30:00,11:55:00,11:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_11:30:00,12:45:00,12:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_12:00:00,12:00:00,12:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_12:00:00,12:25:00,12:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_12:00:00,13:15:00,13:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_13:30:00,13:30:00,13:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_13:30:00,13:55:00,13:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_13:30:00,14:45:00,14:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_14:00:00,14:00:00,14:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_14:00:00,14:25:00,14:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_14:00:00,15:15:00,15:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_15:30:00,15:30:00,15:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_15:30:00,15:55:00,15:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_15:30:00,16:45:00,16:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_16:00:00,16:00:00,16:00:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_16:00:00,16:25:00,16:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_16:00:00,17:15:00,17:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_16:45:00,16:45:00,16:45:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_16:45:00,17:10:00,17:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_16:45:00,18:00:00,18:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_18:30:00,18:30:00,18:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_18:30:00,18:55:00,18:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_18:30:00,19:45:00,19:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_sabado_20:30:00,20:30:00,20:30:00,SI_0_00,1,,0,0,,1
desde_acosta_sabado_20:30:00,20:55:00,20:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_sabado_20:30:00,21:45:00,21:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_04:30:00,04:30:00,04:30:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_04:30:00,04:55:00,04:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_04:30:00,05:45:00,05:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_06:30:00,06:30:00,06:30:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_06:30:00,06:55:00,06:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_06:30:00,07:45:00,07:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_07:05:00,07:05:00,07:05:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_07:05:00,07:30:00,07:30:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_07:05:00,08:20:00,08:20:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_08:15:00,08:15:00,08:15:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_08:15:00,08:40:00,08:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_08:15:00,09:30:00,09:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_09:00:00,09:00:00,09:00:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_09:00:00,09:25:00,09:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_09:00:00,10:15:00,10:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_09:15:00,09:15:00,09:15:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_09:15:00,09:40:00,09:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_09:15:00,10:30:00,10:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_09:45:00,09:45:00,09:45:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_09:45:00,10:10:00,10:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_09:45:00,11:00:00,11:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_11:30:00,11:30:00,11:30:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_11:30:00,11:55:00,11:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_11:30:00,12:45:00,12:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_12:00:00,12:00:00,12:00:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_12:00:00,12:25:00,12:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_12:00:00,13:15:00,13:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_12:45:00,12:45:00,12:45:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_12:45:00,13:10:00,13:10:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_12:45:00,14:00:00,14:00:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_14:15:00,14:15:00,14:15:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_14:15:00,14:40:00,14:40:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_14:15:00,15:30:00,15:30:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_15:00:00,15:00:00,15:00:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_15:00:00,15:25:00,15:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_15:00:00,16:15:00,16:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_15:30:00,15:30:00,15:30:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_15:30:00,15:55:00,15:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_15:30:00,16:45:00,16:45:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_17:00:00,17:00:00,17:00:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_17:00:00,17:25:00,17:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_17:00:00,18:15:00,18:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_18:00:00,18:00:00,18:00:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_18:00:00,18:25:00,18:25:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_18:00:00,19:15:00,19:15:00,SJ_0_48,3,,0,0,,0
desde_acosta_domingo_20:30:00,20:30:00,20:30:00,SI_0_00,1,,0,0,,1
desde_acosta_domingo_20:30:00,20:55:00,20:55:00,SJ_0_00,2,,0,0,,0
desde_acosta_domingo_20:30:00,21:45:00,21:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_04:30:00,04:30:00,04:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_04:30:00,04:55:00,04:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_04:30:00,05:45:00,05:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_05:25:00,05:25:00,05:25:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_05:25:00,05:50:00,05:50:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_05:25:00,06:40:00,06:40:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_06:00:00,06:00:00,06:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_06:00:00,06:25:00,06:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_06:00:00,07:15:00,07:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_07:00:00,07:00:00,07:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_07:00:00,07:25:00,07:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_07:00:00,08:15:00,08:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_09:00:00,09:00:00,09:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_09:00:00,09:25:00,09:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_09:00:00,10:15:00,10:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_11:00:00,11:00:00,11:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_11:00:00,11:25:00,11:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_11:00:00,12:15:00,12:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_13:00:00,13:00:00,13:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_13:00:00,13:25:00,13:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_13:00:00,14:15:00,14:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_15:00:00,15:00:00,15:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_15:00:00,15:25:00,15:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_15:00:00,16:15:00,16:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_16:45:00,16:45:00,16:45:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_16:45:00,17:10:00,17:10:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_16:45:00,18:00:00,18:00:00,SJ_0_48,3,,0,0,,0
desde_turrujal_entresemana_19:30:00,19:30:00,19:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_entresemana_19:30:00,19:55:00,19:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_entresemana_19:30:00,20:45:00,20:45:00,SJ_0_48,3,,0,0,,0
hacia_turrujal_entresemana_06:30:00,06:30:00,06:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_06:30:00,07:45:00,07:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_06:30:00,07:55:00,07:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_08:30:00,08:30:00,08:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_08:30:00,09:45:00,09:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_08:30:00,09:55:00,09:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_10:30:00,10:30:00,10:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_10:30:00,11:45:00,11:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_10:30:00,11:55:00,11:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_12:30:00,12:30:00,12:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_12:30:00,13:45:00,13:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_12:30:00,13:55:00,13:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_14:40:00,14:40:00,14:40:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_14:40:00,15:55:00,15:55:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_14:40:00,16:05:00,16:05:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_15:40:00,15:40:00,15:40:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_15:40:00,16:55:00,16:55:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_15:40:00,17:05:00,17:05:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_16:30:00,16:30:00,16:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_16:30:00,17:45:00,17:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_16:30:00,17:55:00,17:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_17:30:00,17:30:00,17:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_17:30:00,18:45:00,18:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_17:30:00,18:55:00,18:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_18:30:00,18:30:00,18:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_18:30:00,19:45:00,19:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_18:30:00,19:55:00,19:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_20:00:00,20:00:00,20:00:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_20:00:00,21:15:00,21:15:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_20:00:00,21:25:00,21:25:00,TU_1_08,3,,0,0,,0
hacia_turrujal_entresemana_21:30:00,21:30:00,21:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_entresemana_21:30:00,22:45:00,22:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_entresemana_21:30:00,22:55:00,22:55:00,TU_1_08,3,,0,0,,0
desde_turrujal_sabado_05:00:00,05:00:00,05:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_05:00:00,05:25:00,05:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_05:00:00,06:15:00,06:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_06:00:00,06:00:00,06:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_06:00:00,06:25:00,06:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_06:00:00,07:15:00,07:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_07:00:00,07:00:00,07:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_07:00:00,07:25:00,07:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_07:00:00,08:15:00,08:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_08:30:00,08:30:00,08:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_08:30:00,08:55:00,08:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_08:30:00,09:45:00,09:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_10:30:00,10:30:00,10:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_10:30:00,10:55:00,10:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_10:30:00,11:45:00,11:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_12:30:00,12:30:00,12:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_12:30:00,12:55:00,12:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_12:30:00,13:45:00,13:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_14:30:00,14:30:00,14:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_14:30:00,14:55:00,14:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_14:30:00,15:45:00,15:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_17:30:00,17:30:00,17:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_17:30:00,17:55:00,17:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_17:30:00,18:45:00,18:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_sabado_19:30:00,19:30:00,19:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_sabado_19:30:00,19:55:00,19:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_sabado_19:30:00,20:45:00,20:45:00,SJ_0_48,3,,0,0,,0
hacia_turrujal_sabado_07:30:00,07:30:00,07:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_07:30:00,08:45:00,08:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_07:30:00,08:55:00,08:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_09:30:00,09:30:00,09:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_09:30:00,10:45:00,10:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_09:30:00,10:55:00,10:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_11:30:00,11:30:00,11:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_11:30:00,12:45:00,12:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_11:30:00,12:55:00,12:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_13:30:00,13:30:00,13:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_13:30:00,14:45:00,14:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_13:30:00,14:55:00,14:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_15:30:00,15:30:00,15:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_15:30:00,16:45:00,16:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_15:30:00,16:55:00,16:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_16:45:00,16:45:00,16:45:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_16:45:00,18:00:00,18:00:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_16:45:00,18:10:00,18:10:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_17:45:00,17:45:00,17:45:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_17:45:00,19:00:00,19:00:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_17:45:00,19:10:00,19:10:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_19:30:00,19:30:00,19:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_19:30:00,20:45:00,20:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_19:30:00,20:55:00,20:55:00,TU_1_08,3,,0,0,,0
hacia_turrujal_sabado_21:30:00,21:30:00,21:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_sabado_21:30:00,22:45:00,22:45:00,SI_1_11,2,,0,0,,0
hacia_turrujal_sabado_21:30:00,22:55:00,22:55:00,TU_1_08,3,,0,0,,0
desde_turrujal_domingo_05:30:00,05:30:00,05:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_05:30:00,05:55:00,05:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_05:30:00,06:45:00,06:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_domingo_07:30:00,07:30:00,07:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_07:30:00,07:55:00,07:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_07:30:00,08:45:00,08:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_domingo_10:30:00,10:30:00,10:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_10:30:00,10:55:00,10:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_10:30:00,11:45:00,11:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_domingo_13:30:00,13:30:00,13:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_13:30:00,13:55:00,13:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_13:30:00,14:45:00,14:45:00,SJ_0_48,3,,0,0,,0
desde_turrujal_domingo_16:00:00,16:00:00,16:00:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_16:00:00,16:25:00,16:25:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_16:00:00,17:15:00,17:15:00,SJ_0_48,3,,0,0,,0
desde_turrujal_domingo_19:30:00,19:30:00,19:30:00,SI_0_00,1,,0,0,,1
desde_turrujal_domingo_19:30:00,19:55:00,19:55:00,SJ_0_00,2,,0,0,,0
desde_turrujal_domingo_19:30:00,20:45:00,20:45:00,SJ_0_48,3,,0,0,,0
hacia_turrujal_domingo_07:30:00,07:30:00,07:30:00,SJ_1_00,1,,0,0,,1
hacia_turrujal_domingo_07:30:00,08:45:00,08:45:00,SI_1_11,2,,0,0,,0
