route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
ACOS,entresemana,desde_acosta_entresemana_05:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_05:15:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_05:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_05:45:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_06:20:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_06:35:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_06:40:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_07:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_08:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_08:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_09:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_10:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_10:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_11:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_12:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_14:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_16:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_16:15:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_17:00:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_17:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_18:30:00,Acosta > San José,,0,desde_acosta,,1
ACOS,entresemana,desde_acosta_entresemana_20:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_04:20:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_04:35:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_05:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_06:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_06:45:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_07:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_08:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_09:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_09:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_10:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_11:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_12:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_13:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_14:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_15:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_16:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_16:45:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_18:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,sabado,desde_acosta_sabado_20:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_04:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_06:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_07:05:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_08:15:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_09:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_09:15:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_09:45:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_11:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_12:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_12:45:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_14:15:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_15:00:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_15:30:00,Acosta > San José,,0,desde_acosta,,1
TURR,domingo,desde_acosta_domingo_17:00:00,Acosta > San José,,0,desde_acosta,,1
